scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-16 11:46:35 UTC,2024-05-11 11:30:00 UTC,Fulham,Manchester City,Premier League 2023/2024,0,4,"0:1, 0:3",Craven Cottage,London,England,"[{'odds_over': '1.42', 'odds_under': '2.72', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.46', 'odds_under': '2.75', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:46:53 UTC,2024-04-03 18:30:00 UTC,Arsenal,Luton,Premier League 2023/2024,2,0,"2:0, 0:0",Emirates Stadium,London,England,"[{'odds_over': '1.40', 'odds_under': '2.81', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.43', 'odds_under': '2.85', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.42', 'odds_under': '2.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:46:56 UTC,2024-02-11 14:00:00 UTC,West Ham,Arsenal,Premier League 2023/2024,0,6,"0:4, 0:2",London Stadium,London,England,"[{'odds_over': '2.31', 'odds_under': '1.57', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.41', 'odds_under': '1.57', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.57', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:47:14 UTC,2024-02-10 15:00:00 UTC,Fulham,Bournemouth,Premier League 2023/2024,3,1,"2:0, 1:1",Craven Cottage,London,England,"[{'odds_over': '2.17', 'odds_under': '1.64', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.64', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:47:18 UTC,2024-03-02 15:00:00 UTC,Brentford,Chelsea,Premier League 2023/2024,2,2,"0:1, 2:1",Brentford Community Stadium,London,England,"[{'odds_over': '1.95', 'odds_under': '1.80', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.99', 'odds_under': '1.81', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:47:35 UTC,2024-02-11 16:30:00 UTC,Aston Villa,Manchester Utd,Premier League 2023/2024,1,2,"0:1, 1:1",Villa Park,Birmingham,England,"[{'odds_over': '1.72', 'odds_under': '2.05', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.04', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.75', 'odds_under': '2.10', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:47:40 UTC,2023-09-16 14:00:00 UTC,Aston Villa,Crystal Palace,Premier League 2023/2024,3,1,"0:0, 3:1",Villa Park,Birmingham,England,"[{'odds_over': '2.38', 'odds_under': '1.59', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.64', 'odds_under': '1.54', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.60', 'odds_under': '1.50', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:47:56 UTC,2024-04-27 19:00:00 UTC,Aston Villa,Chelsea,Premier League 2023/2024,2,2,"2:0, 0:2",Villa Park,Birmingham,England,"[{'odds_over': '1.63', 'odds_under': '2.19', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.66', 'odds_under': '2.22', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:48:00 UTC,2023-10-27 19:00:00 UTC,Crystal Palace,Tottenham,Premier League 2023/2024,1,2,"0:0, 1:2",Selhurst Park,London,England,"[{'odds_over': '2.48', 'odds_under': '1.52', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.55', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.52', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:48:17 UTC,2023-10-08 13:00:00 UTC,West Ham,Newcastle,Premier League 2023/2024,2,2,"1:0, 1:2",London Stadium,London,England,"[{'odds_over': '2.26', 'odds_under': '1.62', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.66', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.32', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
