scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-22 10:07:04 UTC,2023-05-07 11:30:00 UTC,Westerlo,Cercle Brugge KSV,Jupiler Pro League 2022/2023,3,5,"1:4, 2:1",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '2.03', 'odds_under': '1.73', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.87', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.00', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:08:09 UTC,2023-05-07 16:30:00 UTC,Antwerp,Genk,Jupiler Pro League 2022/2023,2,1,"1:1, 1:0",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.22', 'odds_under': '1.62', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.11', 'odds_under': '1.77', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.12', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:07:25 UTC,2023-05-13 16:15:00 UTC,Cercle Brugge KSV,Gent,Jupiler Pro League 2022/2023,0,4,"0:1, 0:3",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.31', 'odds_under': '1.57', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.70', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.27', 'odds_under': '1.62', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:12:08 UTC,2023-05-13 18:45:00 UTC,St. Liege,Westerlo,Jupiler Pro League 2022/2023,2,2,"1:0, 1:2",Maurice Dufrasnestadion,Liège,Belgium,"[{'odds_over': '2.13', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.83', 'odds_under': '2.03', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.95', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:12:30 UTC,2023-05-14 11:30:00 UTC,Antwerp,Club Brugge KV,Jupiler Pro League 2022/2023,3,2,"1:2, 2:0",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.39', 'odds_under': '1.54', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.60', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.42', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:11:46 UTC,2023-05-14 16:30:00 UTC,Royale Union SG,Genk,Jupiler Pro League 2022/2023,3,0,"1:0, 2:0",Stade Joseph Marien,Brussels,Belgium,"[{'odds_over': '1.88', 'odds_under': '1.86', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.74', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.17', 'odds_under': '1.67', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:06:22 UTC,2023-05-20 16:15:00 UTC,Westerlo,St. Liege,Jupiler Pro League 2022/2023,3,0,"2:0, 1:0",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '1.98', 'odds_under': '1.77', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.73', 'odds_under': '2.11', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.02', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:09:12 UTC,2023-05-20 18:45:00 UTC,Gent,Cercle Brugge KSV,Jupiler Pro League 2022/2023,2,2,"0:1, 2:1",Planet Group Arena,Gent,Belgium,"[{'odds_over': '2.12', 'odds_under': '1.67', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.97', 'odds_under': '1.88', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.02', 'odds_under': '1.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:03:54 UTC,2023-05-21 11:30:00 UTC,Club Brugge KV,Antwerp,Jupiler Pro League 2022/2023,2,0,"0:0, 2:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '2.13', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.14', 'odds_under': '1.74', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.72', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:09:35 UTC,2023-05-21 16:30:00 UTC,Genk,Royale Union SG,Jupiler Pro League 2022/2023,1,1,"1:1, 0:0",Cegeka Arena,Genk,Belgium,"[{'odds_over': '2.02', 'odds_under': '1.74', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.01', 'odds_under': '1.84', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.90', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:10:41 UTC,2023-05-27 16:15:00 UTC,Westerlo,Gent,Jupiler Pro League 2022/2023,1,3,"1:1, 0:2",Het Kuipje,Westerlo,Belgium,"[{'odds_over': '1.75', 'odds_under': '2.00', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.57', 'odds_under': '2.50', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.55', 'odds_under': '2.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:12:08 UTC,2023-05-27 18:45:00 UTC,St. Liege,Cercle Brugge KSV,Jupiler Pro League 2022/2023,0,4,"0:1, 0:3",Maurice Dufrasnestadion,Liège,Belgium,"[{'odds_over': '1.99', 'odds_under': '1.76', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.86', 'odds_under': '2.00', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.82', 'odds_under': '1.98', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:06:45 UTC,2023-05-28 11:30:00 UTC,Antwerp,Royale Union SG,Jupiler Pro League 2022/2023,1,1,"1:0, 0:1",Bosuilstadion,Antwerp,Belgium,"[{'odds_over': '2.20', 'odds_under': '1.63', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.63', 'odds_under': '1.51', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.50', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:04:16 UTC,2023-05-28 16:30:00 UTC,Club Brugge KV,Genk,Jupiler Pro League 2022/2023,1,3,"0:1, 1:2",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.71', 'odds_under': '2.07', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.87', 'odds_under': '1.98', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.95', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:06:01 UTC,2023-06-03 18:30:00 UTC,Cercle Brugge KSV,Westerlo,Jupiler Pro League 2022/2023,2,0,"0:0, 2:0",Jan Breydel Stadion,Brugge,Belgium,"[{'odds_over': '1.61', 'odds_under': '2.23', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.77', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:09:38 UTC,2023-06-03 18:30:00 UTC,Gent,St. Liege,Jupiler Pro League 2022/2023,3,1,"2:1, 1:0",Planet Group Arena,Gent,Belgium,"[{'odds_over': '1.71', 'odds_under': '2.05', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.59', 'odds_under': '2.42', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.57', 'odds_under': '2.40', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:04:38 UTC,2023-06-04 16:30:00 UTC,Royale Union SG,Club Brugge KV,Jupiler Pro League 2022/2023,1,3,"0:0, 1:3",Stade Joseph Marien,Brussels,Belgium,"[{'odds_over': '2.01', 'odds_under': '1.75', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.07', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.00', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-22 10:06:44 UTC,2023-06-04 16:30:00 UTC,Genk,Antwerp,Jupiler Pro League 2022/2023,2,2,"1:0, 1:2",Cegeka Arena,Genk,Belgium,"[{'odds_over': '1.91', 'odds_under': '1.83', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.97', 'odds_under': '1.88', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.98', 'odds_under': '1.85', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
